movie_title,actor_id,actor_name
Resident Evil: Retribution,63,Milla Jovovich
Death Race,976,Jason Statham
The Long Kiss Goodnight,2231,Samuel L. Jackson
The Long Kiss Goodnight,1248,Brian Cox
The Long Kiss Goodnight,52,David Morse
Proof of Life,934,Russell Crowe
Proof of Life,52,David Morse
Zathura: A Space Adventure,37917,Kristen Stewart
Zathura: A Space Adventure,504,Tim Robbins
Fight Club,819,Edward Norton
Fight Club,287,Brad Pitt
Fight Club,1283,Helena Bonham Carter
We Are Marshall,10297,Matthew McConaughey
We Are Marshall,53650,Anthony Mackie
We Are Marshall,11064,David Strathairn
We Are Marshall,51072,Kate Mara
Hudson Hawk,62,Bruce Willis
Lucky Numbers,8891,John Travolta
Lucky Numbers,3129,Tim Roth
Lucky Numbers,4688,Michael Rapaport
Lucky Numbers,8984,Bill Pullman
Lucky Numbers,31028,Richard Schiff
"I, Frankenstein",6383,Aaron Eckhart
"I, Frankenstein",2440,Bill Nighy
Oliver Twist,2282,Ben Kingsley
Oliver Twist,2983,Mark Strong
Elektra,9278,Jennifer Garner
Elektra,11398,Cary-Hiroyuki Tagawa
Elektra,28641,Terence Stamp
Sin City: A Dame to Kill For,2295,Mickey Rourke
Sin City: A Dame to Kill For,56731,Jessica Alba
Sin City: A Dame to Kill For,16851,Josh Brolin
Sin City: A Dame to Kill For,24045,Joseph Gordon-Levitt
Sin City: A Dame to Kill For,5916,Rosario Dawson
Sin City: A Dame to Kill For,62,Bruce Willis
Sin City: A Dame to Kill For,11477,Ray Liotta
Sin City: A Dame to Kill For,12799,Jeremy Piven
Sin City: A Dame to Kill For,1062,Christopher Lloyd
Sin City: A Dame to Kill For,20982,Marton Csokas
Random Hearts,3,Harrison Ford
Random Hearts,28633,Richard Jenkins
Random Hearts,19152,Dylan Baker
Random Hearts,8854,Bill Cobbs
Random Hearts,51072,Kate Mara
Everest,131,Jake Gyllenhaal
Everest,16851,Josh Brolin
Everest,16861,John Hawkes
Everest,32,Robin Wright
Everest,116,Keira Knightley
Everest,1639,Emily Watson
Perfume: The Story of a Murderer,4483,Dustin Hoffman
Perfume: The Story of a Murderer,4566,Alan Rickman
Austin Powers in Goldmember,13922,Seth Green
Austin Powers in Goldmember,3895,Michael Caine
Austin Powers in Goldmember,12052,Gwyneth Paltrow
Astro Boy,2963,Nicolas Cage
Astro Boy,2440,Bill Nighy
Astro Boy,55636,Donald Sutherland
Astro Boy,26510,Eugene Levy
Astro Boy,2231,Samuel L. Jackson
Astro Boy,6885,Charlize Theron
Astro Boy,21088,Alan Tudyk
Jurassic Park,4783,Sam Neill
Jurassic Park,4785,Jeff Goldblum
Jurassic Park,2231,Samuel L. Jackson
Wyatt Earp,1269,Kevin Costner
Wyatt Earp,6065,Dennis Quaid
Wyatt Earp,193,Gene Hackman
Wyatt Earp,147,Michael Madsen
Wyatt Earp,11514,Catherine O'Hara
Wyatt Earp,8984,Bill Pullman
Clear and Present Danger,3,Harrison Ford
Clear and Present Danger,5293,Willem Dafoe
Clear and Present Danger,4589,Benjamin Bratt
Clear and Present Danger,15152,James Earl Jones
Dragon Blade,18897,Jackie Chan
Dragon Blade,3036,John Cusack
Little Man,11703,Kerry Washington
U-571,10297,Matthew McConaughey
U-571,2053,Bill Paxton
U-571,1037,Harvey Keitel
The American President,3392,Michael Douglas
The American President,8349,Martin Sheen
The American President,19839,David Paymer
The Love Guru,56731,Jessica Alba
The Love Guru,2282,Ben Kingsley
The Love Guru,5576,Val Kilmer
3000 Miles to Graceland,6856,Kurt Russell
3000 Miles to Graceland,1269,Kevin Costner
3000 Miles to Graceland,2224,Christian Slater
3000 Miles to Graceland,7166,Kevin Pollak
3000 Miles to Graceland,16165,Jon Lovitz
3000 Miles to Graceland,19159,Thomas Haden Church
The Hateful Eight,2231,Samuel L. Jackson
The Hateful Eight,6856,Kurt Russell
The Hateful Eight,3129,Tim Roth
The Hateful Eight,147,Michael Madsen
The Hateful Eight,38673,Channing Tatum
Blades of Glory,23659,Will Ferrell
Blades of Glory,21200,Will Arnett
Blades of Glory,56322,Amy Poehler
Blades of Glory,886,William Fichtner
Blades of Glory,32907,Nick Swardson
Blades of Glory,52997,Rob Corddry
Hop,11006,James Marsden
Hop,5587,Hank Azaria
300,17276,Gerard Butler
300,17286,Lena Headey
300,17288,Michael Fassbender
Meet the Fockers,7399,Ben Stiller
Meet the Fockers,380,Robert De Niro
Meet the Fockers,4483,Dustin Hoffman
Meet the Fockers,1462,Tim Blake Nelson
Meet the Fockers,887,Owen Wilson
Marley & Me,887,Owen Wilson
Marley & Me,4491,Jennifer Aniston
Marley & Me,1903,Alan Arkin
The Green Mile,31,Tom Hanks
The Green Mile,61981,Michael Clarke Duncan
The Green Mile,52,David Morse
The Green Mile,2505,James Cromwell
The Green Mile,1276,Patricia Clarkson
The Green Mile,6807,Sam Rockwell
The Green Mile,12834,Barry Pepper
The Green Mile,5048,Harry Dean Stanton
The Green Mile,6573,William Sadler
Wild Hogs,8891,John Travolta
Wild Hogs,78029,Martin Lawrence
Wild Hogs,3905,William H. Macy
Wild Hogs,11477,Ray Liotta
Wild Hogs,3141,Marisa Tomei
Wild Hogs,11885,John C. McGinley
Wild Hogs,22132,M.C. Gainey
Chicken Little,3234,Joan Cusack
Chicken Little,18324,Steve Zahn
Chicken Little,20753,Fred Willard
Chicken Little,11514,Catherine O'Hara
Chicken Little,2387,Patrick Stewart
Chicken Little,12900,Wallace Shawn
Chicken Little,9657,Patrick Warburton
Gone Girl,880,Ben Affleck
Gone Girl,41686,Neil Patrick Harris
Gone Girl,1294,Missi Pyle
The Bourne Identity,1892,Matt Damon
The Bourne Identity,2955,Chris Cooper
The Bourne Identity,1248,Brian Cox
The Bourne Identity,12041,Julia Stiles
GoldenEye,517,Pierce Brosnan
GoldenEye,48,Sean Bean
GoldenEye,10696,Famke Janssen
GoldenEye,5309,Judi Dench
GoldenEye,1923,Robbie Coltrane
GoldenEye,10697,Alan Cumming
GoldenEye,9906,Desmond Llewelyn
The General's Daughter,8891,John Travolta
The General's Daughter,2505,James Cromwell
The General's Daughter,4512,James Woods
The General's Daughter,534,Mark Boone Junior
The Truman Show,206,Jim Carrey
The Truman Show,350,Laura Linney
The Truman Show,11315,Noah Emmerich
The Truman Show,228,Ed Harris
The Truman Show,13242,Paul Giamatti
The Prince of Egypt,5576,Val Kilmer
The Prince of Egypt,5469,Ralph Fiennes
The Prince of Egypt,2387,Patrick Stewart
The Prince of Egypt,1160,Michelle Pfeiffer
The Prince of Egypt,18277,Sandra Bullock
The Prince of Egypt,4785,Jeff Goldblum
The Prince of Egypt,2047,Danny Glover
The Prince of Egypt,15735,Helen Mirren
The Prince of Egypt,67773,Steve Martin
Daddy Day Care,776,Eddie Murphy
Daddy Day Care,18324,Steve Zahn
Daddy Day Care,9788,Regina King
Daddy Day Care,6751,Siobhan Fallon
2 Guns,5292,Denzel Washington
2 Guns,13240,Mark Wahlberg
2 Guns,2053,Bill Paxton
2 Guns,11006,James Marsden
Cats & Dogs,4785,Jeff Goldblum
Cats & Dogs,6199,Miriam Margolyes
Cats & Dogs,7447,Alec Baldwin
Cats & Dogs,4038,Susan Sarandon
The Italian Job,13240,Mark Wahlberg
The Italian Job,6885,Charlize Theron
The Italian Job,819,Edward Norton
The Italian Job,13922,Seth Green
The Italian Job,976,Jason Statham
The Italian Job,55636,Donald Sutherland
Two Weeks Notice,18277,Sandra Bullock
Two Weeks Notice,3291,Hugh Grant
Antz,707,Dan Aykroyd
Antz,2047,Danny Glover
Antz,193,Gene Hackman
Antz,16866,Jennifer Lopez
Antz,16483,Sylvester Stallone
Antz,4690,Christopher Walken
Antz,12077,Jim Cummings
Couples Retreat,4937,Vince Vaughn
Couples Retreat,23532,Jason Bateman
Couples Retreat,15277,Jon Favreau
Couples Retreat,83586,Ken Jeong
Couples Retreat,8265,John Michael Higgins
Couples Retreat,1003,Jean Reno
Days of Thunder,500,Tom Cruise
Days of Thunder,3087,Robert Duvall
Days of Thunder,2227,Nicole Kidman
Days of Thunder,2130,Cary Elwes
Days of Thunder,4764,John C. Reilly
Days of Thunder,12132,Michael Rooker
Days of Thunder,452,Margo Martindale
Cheaper by the Dozen 2,67773,Steve Martin
Cheaper by the Dozen 2,26510,Eugene Levy
Maze Runner: The Scorch Trials,4808,Giancarlo Esposito
Maze Runner: The Scorch Trials,12834,Barry Pepper
Maze Runner: The Scorch Trials,1276,Patricia Clarkson
Maze Runner: The Scorch Trials,21088,Alan Tudyk
Eat Pray Love,1204,Julia Roberts
Eat Pray Love,17051,James Franco
Eat Pray Love,28633,Richard Jenkins
Eat Pray Love,19492,Viola Davis
The Family Man,2963,Nicolas Cage
The Family Man,1896,Don Cheadle
The Family Man,12799,Jeremy Piven
RED,62,Bruce Willis
RED,6949,John Malkovich
RED,15735,Helen Mirren
RED,1372,Karl Urban
RED,1736,James Remar
RED,192,Morgan Freeman
RED,1248,Brian Cox
Any Given Sunday,1158,Al Pacino
Any Given Sunday,6941,Cameron Diaz
Any Given Sunday,6065,Dennis Quaid
Any Given Sunday,4512,James Woods
Any Given Sunday,134,Jamie Foxx
Any Given Sunday,6383,Aaron Eckhart
Any Given Sunday,11885,John C. McGinley
The Horse Whisperer,4783,Sam Neill
The Horse Whisperer,1245,Scarlett Johansson
The Horse Whisperer,2955,Chris Cooper
The Horse Whisperer,7517,Kate Bosworth
Collateral,500,Tom Cruise
Collateral,134,Jamie Foxx
Collateral,9575,Jada Pinkett Smith
Collateral,103,Mark Ruffalo
Collateral,14888,Bruce McGill
Collateral,976,Jason Statham
The Scorpion King,18918,Dwayne Johnson
The Scorpion King,61981,Michael Clarke Duncan
Ladder 49,73421,Joaquin Phoenix
Ladder 49,8891,John Travolta
Ladder 49,418,Robert Patrick
Ladder 49,9779,Morris Chestnut
Jack Reacher,500,Tom Cruise
Jack Reacher,28633,Richard Jenkins
Jack Reacher,3087,Robert Duvall
Deep Blue Sea,11155,Thomas Jane
Deep Blue Sea,4688,Michael Rapaport
Deep Blue Sea,2231,Samuel L. Jackson
Deep Blue Sea,1640,Stellan Skarsgård
Deep Blue Sea,15831,Frank Welker
Contagion,1892,Matt Damon
Contagion,12052,Gwyneth Paltrow
Contagion,204,Kate Winslet
Contagion,9642,Jude Law
Contagion,2975,Laurence Fishburne
Kangaroo Jack,18471,Anthony Anderson
Kangaroo Jack,4690,Christopher Walken
Kangaroo Jack,335,Michael Shannon
Kangaroo Jack,20982,Marton Csokas
Coraline,501,Dakota Fanning
Coraline,65827,Keith David
The Happening,13240,Mark Wahlberg
The Happening,11664,Zooey Deschanel
The Happening,5723,John Leguizamo
Man on Fire,5292,Denzel Washington
Man on Fire,501,Dakota Fanning
Man on Fire,4690,Christopher Walken
Man on Fire,2295,Mickey Rourke
The Shaggy Dog,2047,Danny Glover
The Shaggy Dog,3223,Robert Downey Jr.
The Shaggy Dog,4492,Philip Baker Hall
Starsky & Hutch,7399,Ben Stiller
Starsky & Hutch,887,Owen Wilson
Starsky & Hutch,4937,Vince Vaughn
Starsky & Hutch,23532,Jason Bateman
Starsky & Hutch,23659,Will Ferrell
Jingle All the Way,1100,Arnold Schwarzenegger
Hellboy,2372,Ron Perlman
Hellboy,5049,John Hurt
Hellboy,4175,Jeffrey Tambor
A Civil Action,8891,John Travolta
A Civil Action,3087,Robert Duvall
A Civil Action,4252,Tony Shalhoub
A Civil Action,3905,William H. Macy
A Civil Action,12074,John Lithgow
A Civil Action,4691,James Gandolfini
A Civil Action,6486,Dan Hedaya
ParaNorman,1893,Casey Affleck
ParaNorman,41087,Leslie Mann
ParaNorman,1230,John Goodman
The Jackal,62,Bruce Willis
The Jackal,1205,Richard Gere
The Jackal,18999,J.K. Simmons
The Jackal,70851,Jack Black
Paycheck,880,Ben Affleck
Paycheck,6383,Aaron Eckhart
Paycheck,13242,Paul Giamatti
Paycheck,10132,Colm Feore
Up Close & Personal,1160,Michelle Pfeiffer
Up Close & Personal,8986,James Rebhorn
The Tale of Despereaux,4756,Matthew Broderick
The Tale of Despereaux,4483,Dustin Hoffman
The Tale of Despereaux,8945,Kevin Kline
The Tale of Despereaux,10205,Sigourney Weaver
The Tale of Despereaux,3905,William H. Macy
The Tale of Despereaux,2283,Stanley Tucci
The Tale of Despereaux,8785,Ciarán Hinds
The Tale of Despereaux,1923,Robbie Coltrane
The Tale of Despereaux,8924,Frank Langella
The Tale of Despereaux,28633,Richard Jenkins
The Tale of Despereaux,1062,Christopher Lloyd
The Tuxedo,18897,Jackie Chan
The Tuxedo,11355,Jason Isaacs
The Tuxedo,53,Peter Stormare
Under Siege 2: Dark Territory,9779,Morris Chestnut
Jack Ryan: Shadow Recruit,62064,Chris Pine
Jack Ryan: Shadow Recruit,116,Keira Knightley
Jack Ryan: Shadow Recruit,1269,Kevin Costner
Jack Ryan: Shadow Recruit,10132,Colm Feore
Jack Ryan: Shadow Recruit,19839,David Paymer
Joy,51329,Bradley Cooper
Joy,380,Robert De Niro
London Has Fallen,17276,Gerard Butler
London Has Fallen,6383,Aaron Eckhart
London Has Fallen,192,Morgan Freeman
London Has Fallen,9780,Angela Bassett
London Has Fallen,6832,Melissa Leo
London Has Fallen,5694,Robert Forster
Alien: Resurrection,10205,Sigourney Weaver
Alien: Resurrection,1920,Winona Ryder
Alien: Resurrection,2372,Ron Perlman
Alien: Resurrection,6486,Dan Hedaya
Shooter,13240,Mark Wahlberg
Shooter,454,Michael Peña
Shooter,2047,Danny Glover
Shooter,51072,Kate Mara
Shooter,13550,Elias Koteas
Shooter,1118,Rade Serbedzija
The Boxtrolls,2282,Ben Kingsley
The Boxtrolls,3051,Toni Collette
The Boxtrolls,11108,Simon Pegg
Practical Magic,18277,Sandra Bullock
Practical Magic,2227,Nicole Kidman
The Lego Movie,23659,Will Ferrell
The Lego Movie,9281,Elizabeth Banks
The Lego Movie,21200,Will Arnett
The Lego Movie,3896,Liam Neeson
The Lego Movie,192,Morgan Freeman
The Lego Movie,38673,Channing Tatum
The Lego Movie,21007,Jonah Hill
Miss Congeniality 2: Armed and Fabulous,18277,Sandra Bullock
Miss Congeniality 2: Armed and Fabulous,9788,Regina King
Miss Congeniality 2: Armed and Fabulous,1748,William Shatner
Miss Congeniality 2: Armed and Fabulous,6944,Octavia Spencer
Reign of Fire,3894,Christian Bale
Reign of Fire,10297,Matthew McConaughey
Reign of Fire,17276,Gerard Butler
Gangster Squad,16851,Josh Brolin
Gangster Squad,30614,Ryan Gosling
Gangster Squad,1733,Nick Nolte
Gangster Squad,2228,Sean Penn
Gangster Squad,1771,Giovanni Ribisi
Gangster Squad,53650,Anthony Mackie
Gangster Squad,418,Robert Patrick
Gangster Squad,454,Michael Peña
Year One,70851,Jack Black
Year One,59315,Olivia Wilde
Year One,17485,Oliver Platt
Year One,212,David Cross
Year One,5587,Hank Azaria
Year One,22226,Paul Rudd
Invictus,192,Morgan Freeman
Invictus,1892,Matt Damon
State of Play,934,Russell Crowe
State of Play,880,Ben Affleck
State of Play,53714,Rachel McAdams
State of Play,32,Robin Wright
State of Play,23532,Jason Bateman
State of Play,8447,Jeff Daniels
State of Play,15735,Helen Mirren
State of Play,19492,Viola Davis
Duplicity,1204,Julia Roberts
Duplicity,13242,Paul Giamatti
Duplicity,207,Tom Wilkinson
Duplicity,81681,Denis O'Hare
My Favorite Martian,8447,Jeff Daniels
My Favorite Martian,1062,Christopher Lloyd
My Favorite Martian,12900,Wallace Shawn
The Sentinel,3392,Michael Douglas
The Sentinel,2628,Kiefer Sutherland
Planet 51,18918,Dwayne Johnson
Planet 51,57599,Seann William Scott
Planet 51,15033,Justin Long
Planet 51,64,Gary Oldman
Planet 51,8930,John Cleese
Star Trek: Nemesis,2387,Patrick Stewart
Star Trek: Nemesis,2372,Ron Perlman
Star Trek: Nemesis,2395,Whoopi Goldberg
Intolerable Cruelty,1461,George Clooney
Intolerable Cruelty,1922,Catherine Zeta-Jones
Intolerable Cruelty,118,Geoffrey Rush
Intolerable Cruelty,28633,Richard Jenkins
Intolerable Cruelty,879,Billy Bob Thornton
Intolerable Cruelty,5726,Cedric the Entertainer
Trouble with the Curve,190,Clint Eastwood
Trouble with the Curve,9273,Amy Adams
Trouble with the Curve,1230,John Goodman
Trouble with the Curve,26457,Matthew Lillard
Trouble with the Curve,418,Robert Patrick
Edge of Darkness,2461,Mel Gibson
Edge of Darkness,5538,Ray Winstone
Edge of Darkness,6413,Danny Huston
Edge of Darkness,81681,Denis O'Hare
Analyze That,380,Robert De Niro
Righteous Kill,380,Robert De Niro
Righteous Kill,17832,Carla Gugino
Righteous Kill,1158,Al Pacino
Righteous Kill,5723,John Leguizamo
Righteous Kill,6832,Melissa Leo
Mercury Rising,62,Bruce Willis
Mercury Rising,7447,Alec Baldwin
Mercury Rising,53,Peter Stormare
Mercury Rising,3911,John Carroll Lynch
Mercury Rising,18262,Richard Riehle
The Soloist,3223,Robert Downey Jr.
The Soloist,134,Jamie Foxx
The Soloist,2229,Catherine Keener
The Soloist,17401,Stephen Root
The Soloist,20089,Jena Malone
The Soloist,6944,Octavia Spencer
The Legend of Bagger Vance,1892,Matt Damon
The Legend of Bagger Vance,14888,Bruce McGill
The Legend of Bagger Vance,6885,Charlize Theron
The Legend of Bagger Vance,2888,Will Smith
Almost Famous,11661,Kate Hudson
Almost Famous,11662,Jason Lee
Almost Famous,11664,Zooey Deschanel
Almost Famous,10690,Anna Paquin
Almost Famous,1233,Philip Seymour Hoffman
Garfield: A Tail of Two Kitties,1532,Bill Murray
Garfield: A Tail of Two Kitties,33654,Breckin Meyer
Garfield: A Tail of Two Kitties,382,Bob Hoskins
xXx: State of the Union,9778,Ice Cube
xXx: State of the Union,2231,Samuel L. Jackson
xXx: State of the Union,5293,Willem Dafoe
Priest,6162,Paul Bettany
Priest,1372,Karl Urban
Priest,290,Christopher Plummer
Sinbad: Legend of the Seven Seas,287,Brad Pitt
Sinbad: Legend of the Seven Seas,1922,Catherine Zeta-Jones
Sinbad: Legend of the Seven Seas,1160,Michelle Pfeiffer
Sinbad: Legend of the Seven Seas,12077,Jim Cummings
Event Horizon,2975,Laurence Fishburne
Event Horizon,4783,Sam Neill
Event Horizon,11355,Jason Isaacs
Dragonfly,1269,Kevin Costner
Dragonfly,8534,Kathy Bates
The Black Dahlia,2299,Josh Hartnett
The Black Dahlia,1245,Scarlett Johansson
The Black Dahlia,6383,Aaron Eckhart
Flyboys,17051,James Franco
Flyboys,1003,Jean Reno
The Last Castle,4691,James Gandolfini
The Last Castle,103,Mark Ruffalo
The Last Castle,18792,Delroy Lindo
The Last Castle,5365,Clifton Collins Jr
Supernova,9780,Angela Bassett
Supernova,5694,Robert Forster
Winter's Tale,72466,Colin Farrell
Winter's Tale,934,Russell Crowe
Winter's Tale,227,William Hurt
Winter's Tale,6161,Jennifer Connelly
Winter's Tale,2888,Will Smith
The Mortal Instruments: City of Bones,17286,Lena Headey
Meet Dave,776,Eddie Murphy
Meet Dave,9281,Elizabeth Banks
Meet Dave,17773,Gabrielle Union
Meet Dave,55638,Kevin Hart
Dark Water,6161,Jennifer Connelly
Dark Water,4764,John C. Reilly
Dark Water,3129,Tim Roth
Dark Water,4935,Pete Postlethwaite
Edtv,10297,Matthew McConaughey
Edtv,57755,Woody Harrelson
Edtv,2641,Martin Landau
Edtv,2778,Dennis Hopper
Inkheart,18269,Brendan Fraser
Inkheart,1333,Andy Serkis
Inkheart,6162,Paul Bettany
Inkheart,388,Jim Broadbent
Inkheart,15735,Helen Mirren
Inkheart,6161,Jennifer Connelly
The Spirit,1245,Scarlett Johansson
The Spirit,2231,Samuel L. Jackson
The Spirit,8170,Eva Mendes
Mortdecai,85,Johnny Depp
Mortdecai,12052,Gwyneth Paltrow
Mortdecai,3061,Ewan McGregor
Mortdecai,6162,Paul Bettany
Mortdecai,4785,Jeff Goldblum
In the Name of the King: A Dungeon Siege Tale,976,Jason Statham
In the Name of the King: A Dungeon Siege Tale,11477,Ray Liotta
In the Name of the King: A Dungeon Siege Tale,2372,Ron Perlman
In the Name of the King: A Dungeon Siege Tale,26457,Matthew Lillard
Beyond Borders,11701,Angelina Jolie
Beyond Borders,11315,Noah Emmerich
The Great Raid,4589,Benjamin Bratt
The Great Raid,17051,James Franco
The Great Raid,20982,Marton Csokas
Deadpool,10859,Ryan Reynolds
Holy Man,776,Eddie Murphy
Holy Man,4785,Jeff Goldblum
American Sniper,51329,Bradley Cooper
Goosebumps,70851,Jack Black
Just Like Heaven,368,Reese Witherspoon
Just Like Heaven,103,Mark Ruffalo
Just Like Heaven,10825,Donal Logue
The Flintstones in Viva Rock Vegas,10697,Alan Cumming
The Flintstones in Viva Rock Vegas,37917,Kristen Stewart
Rambo III,16483,Sylvester Stallone
Leatherheads,1461,George Clooney
Leatherheads,9137,Renée Zellweger
Leatherheads,17697,John Krasinski
Leatherheads,17401,Stephen Root
Leatherheads,378,Jonathan Pryce
The Ridiculous 6,19292,Adam Sandler
The Ridiculous 6,884,Steve Buscemi
The Ridiculous 6,53256,Terry Crews
The Ridiculous 6,11160,Danny Trejo
The Ridiculous 6,1037,Harvey Keitel
The Ridiculous 6,1733,Nick Nolte
The Ridiculous 6,36422,Luke Wilson
The Ridiculous 6,18324,Steve Zahn
The Ridiculous 6,1241,John Turturro
The Ridiculous 6,32907,Nick Swardson
The Ridiculous 6,16165,Jon Lovitz
Did You Hear About the Morgans?,3291,Hugh Grant
Did You Hear About the Morgans?,2453,Mary Steenburgen
Did You Hear About the Morgans?,16431,Sam Elliott
The Internship,887,Owen Wilson
The Internship,4937,Vince Vaughn
The Internship,9827,Rose Byrne
The Internship,71403,Rob Riggle
Resident Evil: Afterlife,63,Milla Jovovich
Red Tails,9777,Cuba Gooding Jr.
Red Tails,18288,Terrence Howard
The Devil's Advocate,6384,Keanu Reeves
The Devil's Advocate,1158,Al Pacino
The Devil's Advocate,6885,Charlize Theron
That's My Boy,19292,Adam Sandler
That's My Boy,4038,Susan Sarandon
That's My Boy,3085,James Caan
That's My Boy,32907,Nick Swardson
DragonHeart,6065,Dennis Quaid
DragonHeart,11207,David Thewlis
DragonHeart,4935,Pete Postlethwaite
DragonHeart,738,Sean Connery
DragonHeart,11355,Jason Isaacs
After the Sunset,517,Pierce Brosnan
After the Sunset,3136,Salma Hayek
After the Sunset,57755,Woody Harrelson
After the Sunset,1896,Don Cheadle
Ghost Rider: Spirit of Vengeance,2963,Nicolas Cage
Ghost Rider: Spirit of Vengeance,8785,Ciarán Hinds
Ghost Rider: Spirit of Vengeance,17605,Idris Elba
Captain Corelli's Mandolin,2963,Nicolas Cage
Captain Corelli's Mandolin,955,Penélope Cruz
Captain Corelli's Mandolin,5049,John Hurt
Captain Corelli's Mandolin,3894,Christian Bale
The Pacifier,12835,Vin Diesel
Walking Tall,18918,Dwayne Johnson
Walking Tall,9656,Johnny Knoxville
Forrest Gump,31,Tom Hanks
Forrest Gump,32,Robin Wright
Forrest Gump,6751,Siobhan Fallon
